TIME_NANOSECONDS_TAI ,OMPS_Range_M[1] ,OMPS_Range_M[2] ,OMPS_Range_M[3] ,OMPS_Range_M[4] ,OMPS_DopplerSpeed_MpS[1] ,OMPS_DopplerSpeed_MpS[2] ,OMPS_DopplerSpeed_MpS[3] ,OMPS_DopplerSpeed_MpS[4]
1.60259621009107e+18,22.1875,20.4375,28.0625,21.75,-0.16015625,-1.29296875,0.34765625,1.1171875
1.60259621019107e+18,22.125,20.5625,28.125,21.875,-0.39453125,0.171875,0.3203125,-0.53125
1.60259621029107e+18,22.125,20.375,27.875,21.75,-0.1875,-0.2578125,0.5546875,0.453125
1.60259621039107e+18,22.125,20.5625,28.0625,21.75,0.55078125,0.234375,0.30078125,0.359375
1.60259621049107e+18,22.125,20.5625,28.125,21.625,0.62890625,1.08984375,0.33203125,0.234375
1.60259621059107e+18,22.125,20.625,28.0625,21.625,0.46875,-1.53125,0.40234375,0.765625
1.60259621069107e+18,22.1875,20.5625,27.9375,21.6875,-0.00390625,-0.24609375,0.49609375,0.05078125
1.60259621079107e+18,22.0625,20.5625,28.0625,21.75,0.046875,0.64453125,0.46484375,0.55078125
1.60259621089107e+18,22.125,20.625,28.125,21.75,0.21875,-0.7734375,0.38671875,-0.06640625
1.60259621099107e+18,22.0625,20.6875,28.125,21.6875,0.28515625,-0.62109375,0.31640625,0.34375
1.60259621109107e+18,21.375,20.5625,28.0625,21.6875,-0.203125,-1.01171875,0.51171875,0.078125
1.60259621119107e+18,21.375,20.625,28.0625,21.75,-0.203125,1.16796875,0.4296875,0.3984375
1.60259621129107e+18,21.375,20.625,28,21.8125,0.65625,1.29296875,0.57421875,-0.1875
1.60259621139107e+18,22.125,20.625,28.125,21.6875,0.00390625,-0.92578125,0.52734375,0.46875
1.60259621149107e+18,22.0625,20.4375,28.125,21.75,-0.015625,-0.4453125,0.34765625,0.6640625
1.60259621159107e+18,22.0625,20.625,28,21.6875,-0.015625,0.55078125,0.3984375,-0.40625
1.60259621169107e+18,22.125,20.625,28.0625,21.6875,0.9296875,0.359375,0.5703125,-0.515625
1.60259621179107e+18,22.125,20.5625,28.0625,21.8125,0.55078125,0.3125,0.5234375,-0.3203125
1.60259621189107e+18,22.125,20.625,28.1875,21.875,-0.04296875,0.265625,0.4453125,0.18359375
1.60259621199107e+18,22.125,20.5625,28.125,21.6875,0.109375,0.42578125,0.3984375,-0.203125
1.60259621209107e+18,22.125,20.625,28.0625,21.6875,0.8671875,1.44921875,0.5625,0.68359375
1.60259621219107e+18,22.125,20.625,27.9375,21.6875,0.01171875,-0.51171875,0.359375,0.53515625
1.60259621229107e+18,22.0625,20.4375,28.0625,21.6875,0.578125,0.73828125,0.265625,0.59765625
1.60259621239107e+18,22.125,20.625,28.0625,21.6875,0.57421875,-0.39453125,0.69921875,0.69140625
1.60259621249107e+18,22.125,20.5625,28.0625,21.75,0.171875,-0.58203125,0.5390625,0.49609375
1.60259621259107e+18,22.125,20.4375,27.875,21.6875,0.5078125,-0.41796875,0.55078125,-0.23046875
1.60259621269107e+18,22.0625,20.5625,28,21.75,-0.015625,-0.54296875,0.390625,0.57421875
1.60259621279107e+18,22.0625,20.4375,28.0625,21.6875,0.234375,0.72265625,0.5546875,0.21875
1.60259621289107e+18,22.125,20.4375,28.125,21.6875,0.0234375,-0.6484375,0.4609375,-0.203125
1.60259621299107e+18,22.0625,20.4375,28.0625,21.6875,1.25,0.265625,0.48046875,0.88671875
1.60259621309107e+18,22.0625,20.5625,28,21.75,0.64453125,-0.30078125,0.56640625,-0.1796875
1.60259621319107e+18,22.125,20.4375,28.125,21.6875,0.52734375,1.24609375,0.44140625,0.67578125
1.60259621329107e+18,22.125,20.4375,28.125,21.6875,0.765625,0.9296875,0.4296875,0.359375
1.60259621339107e+18,21.875,20.5625,28.125,21.75,0.6640625,0.1328125,0.49609375,-0.015625
1.60259621349107e+18,21.375,20.4375,28.125,21.75,1.26171875,-0.94140625,0.39453125,0.140625
1.60259621359107e+18,21.1875,20.5,28.125,21.75,0.1328125,-0.015625,0.453125,0.67578125
1.60259621369107e+18,21.25,20.5,28.0625,21.75,0.33203125,-0.7734375,0.49609375,0.89453125
1.60259621379107e+18,21,20.5625,27.9375,21.6875,-0.91796875,0.21875,0.64453125,0.64453125
1.60259621389107e+18,20.0625,20.5,28.0625,21.6875,-2.4765625,0.8828125,0.5625,0.58203125
1.60259621399107e+18,20.0625,20.5,27.9375,21.75,-44.6328125,-0.94921875,0.4296875,0.77734375
1.60259621409107e+18,20.125,20.5625,28.0625,21.6875,-44.29296875,-0.1875,0.6640625,0.01171875
1.60259621419107e+18,20.6875,20.5,28.0625,21.75,-44.48046875,-0.7734375,0.453125,0.05859375
1.60259621429107e+18,20.1875,20.4375,28.0625,21.6875,-0.39453125,0.83203125,0.42578125,0.61328125
1.60259621439107e+18,20.9375,20.5,28.0625,21.75,-4.2421875,0.61328125,0.4921875,0.4765625
1.60259621449107e+18,19.875,20.5625,28.0625,21.6875,-2.06640625,1.1171875,0.453125,0.328125
1.60259621459107e+18,19.3125,20.5625,27.9375,21.75,28.42578125,0.6953125,0.4375,0.5234375
1.60259621469107e+18,21.25,20.5,28.125,21.75,1.1171875,0.296875,0.640625,0.96484375
1.60259621479107e+18,21.0625,20.5,28.125,21.6875,-0.99609375,0.359375,0.55078125,0.453125
1.60259621489107e+18,20.9375,20.5625,27.9375,21.6875,1.16796875,0.265625,0.73046875,0.3984375
1.60259621499107e+18,20.875,20.4375,28.0625,21.6875,0.046875,0.171875,0.5625,0.44140625
1.60259621509107e+18,21.0625,20.4375,28.0625,21.75,0.9765625,0.9609375,0.71875,0.67578125
1.60259621519107e+18,21.125,20.5625,28,21.6875,0.9296875,1.703125,0.63671875,0.890625
1.60259621529107e+18,20.9375,20.4375,28.0625,21.5625,-0.9609375,0.51171875,0.4609375,0.73828125
1.60259621539107e+18,20.9375,20.5625,28.0625,21.6875,-43.34375,-0.5390625,0.3984375,0.7890625
1.60259621549107e+18,19.125,20.5,28.125,21.75,-0.7734375,1.265625,0.46875,-0.16015625
1.60259621559107e+18,21.125,20.4375,28.0625,21.6875,-44.97265625,1.04296875,0.5,0.359375
1.60259621569107e+18,19.6875,20.375,28,21.6875,0.41015625,-0.5546875,0.58203125,1.0234375
1.60259621579107e+18,20.875,20.5625,28,21.6875,0.83203125,0.88671875,0.55078125,1.1015625
1.60259621589107e+18,20.875,20.5625,28,21.6875,-1.65625,1.0546875,0.4140625,0.41015625
1.60259621599107e+18,21,20.5625,28.0625,21.6875,-0.015625,-0.08203125,0.3984375,0.171875
1.60259621609107e+18,21,20.5,28.0625,21.75,-44.1484375,0.0078125,0.6796875,0.390625
1.60259621619107e+18,21.0625,20.5,28.0625,21.75,-0.8359375,0.9296875,0.359375,0.9921875
1.60259621629107e+18,20.8125,20.5625,27.9375,21.6875,0.55078125,0.21875,0.48828125,0.39453125
1.60259621639107e+18,20.9375,20.4375,28.125,21.75,-45.23828125,0.53515625,0.4609375,0.359375
1.60259621649107e+18,20.875,20.5,28.0625,21.6875,-44.96484375,1.1015625,0.5390625,0.375
1.60259621659107e+18,20,20.5625,27.875,21.6875,-44.0078125,-0.046875,0.35546875,-0.17578125
1.60259621669107e+18,20,20.5625,27.9375,21.75,-44.796875,0.453125,0.53515625,0.38671875
1.60259621679107e+18,20.25,20.5625,27.875,21.6875,-45.046875,-0.14453125,0.3671875,0.57421875
1.60259621689107e+18,19,20.5625,27.9375,21.6875,-45.11328125,-0.06640625,0.48828125,0.359375
1.60259621699107e+18,19.625,20.4375,27.9375,21.75,-44.64453125,0.32421875,0.41796875,0.9296875
1.60259621709107e+18,19.4375,20.5625,28,21.75,-44.48046875,0.703125,0.453125,0.34765625
1.60259621719107e+18,20.1875,20.625,27.9375,21.75,-44.0078125,0.15234375,0.4453125,-0.37109375
1.60259621729107e+18,18.875,20.5625,28,21.6875,-44.44921875,1.2109375,0.5234375,0.62890625
1.60259621739107e+18,19.125,20.4375,27.875,21.6875,-44.1015625,-0.66015625,0.5078125,0.6640625
1.60259621749107e+18,17.5,20.4375,28.0625,21.6875,-44.859375,-0.109375,0.40234375,0.55078125
1.60259621759107e+18,18.25,20.5625,28.0625,21.6875,-45.2109375,0.64453125,0.359375,0.0390625
1.60259621769107e+18,17.625,20.5625,28.0625,21.6875,27.984375,0.91796875,0.296875,0.24609375
1.60259621779107e+18,17.8125,20.5625,28.1875,21.75,-44.29296875,-0.58203125,-0.15234375,-0.109375
1.60259621789107e+18,17.75,20.5625,28.0625,21.6875,-44.859375,-0.609375,-0.2421875,-0.515625
1.60259621799107e+18,17.4375,20.75,28.125,22,-44.859375,-1.3671875,-0.47265625,-0.58203125
1.60259621809107e+18,17.4375,21.0625,28.125,22.25,-44.953125,-0.375,-0.62109375,-0.91796875
1.60259621819107e+18,17.625,21,28.6875,22.3125,-44.671875,-0.80078125,-0.8515625,-1.625
1.60259621829107e+18,18.25,21.6875,28.75,22.5625,-45,-2.25,-1.328125,-2.09765625
1.60259621839107e+18,18.9375,21.875,29.3125,22.8125,-45.22265625,-2.64453125,-1.19921875,-2.65625
1.60259621849107e+18,19.3125,22.0625,29.5,23.1875,-44.1015625,-3.02734375,-1.71875,-2.30078125
1.60259621859107e+18,20.4375,22.5625,29.8125,23.25,-44.328125,-2.9375,-2.19921875,-3.20703125
1.60259621869107e+18,20.1875,24.3125,30.5,23.875,-43.78515625,-3.56640625,-2.3203125,-3.4609375
1.60259621879107e+18,21,24.6875,31.125,24.5,-44.70703125,-3.76953125,-2.6796875,-3.87890625
1.60259621889107e+18,22.1875,25.3125,31.6875,25.125,-44.54296875,-4.30078125,-2.96484375,-4.3203125
1.60259621899107e+18,22.3125,26,32.3125,25.5625,-44.35546875,-4.23046875,-3.10546875,-4.3515625
1.60259621909107e+18,23.4375,26.5625,33.4375,26.25,-43.9765625,-4.875,-3.62890625,-4.828125
1.60259621919107e+18,23.6875,27.0625,34.125,27,-44.2421875,-5.30859375,-3.95703125,-5.44140625
1.60259621929107e+18,23.25,27.3125,35,27.375,-20.0234375,-5.6640625,-4.27734375,-5.83203125
1.60259621939107e+18,23.5625,27.6875,35.9375,28.625,-44.6484375,-6.234375,-4.49609375,-6.2109375
1.60259621949107e+18,25,29.4375,37.0625,29.25,-43.18359375,-6.29296875,-4.88671875,-6.578125
1.60259621959107e+18,26.25,30.6875,37.6875,30.1875,-9.6640625,-6.93359375,-5.0625,-6.8984375
1.60259621969107e+18,27.5,31.3125,38.875,31.0625,-19.31640625,-6.91796875,-5.3046875,-7.06640625
1.60259621979107e+18,28.5625,32.375,40.0625,32.3125,-17.046875,-7.390625,-5.3984375,-7.55078125
1.60259621989107e+18,30,33.4375,41.25,33.0625,-17.296875,-7.66015625,-5.92578125,-7.84765625
1.60259621999107e+18,30.375,34.3125,42.625,34,-34.83203125,-8.01953125,-6.08203125,-8.15234375
1.60259622009107e+18,33.75,35.5,44.3125,35.25,-16.09765625,-8.66796875,-6.390625,-8.55078125
1.60259622019107e+18,35,36.625,45.5625,36.4375,-26.6953125,-8.91796875,-6.63671875,-9.05078125
1.60259622029107e+18,36,37.875,46.6875,37.75,-32.1171875,-9.41015625,-6.984375,-9.21484375
1.60259622039107e+18,38.4375,39.0625,48.5,39.1875,-34.42578125,-9.48828125,-7.49609375,-9.4296875
1.60259622049107e+18,38.5,40.4375,49.75,40.5625,-32.8984375,-9.87109375,-7.42578125,-10.00390625
1.60259622059107e+18,41.25,42.0625,51.5,42,-10.84375,-10.296875,-7.80859375,-9.94921875
1.60259622069107e+18,42.8125,43.3125,53.25,43.375,-27.95703125,-10.56640625,-7.98046875,-10.43359375
1.60259622079107e+18,42.1875,44.6875,55.125,44.9375,-14.7890625,-10.9296875,-8.2109375,-10.97265625
1.60259622089107e+18,43.4375,46.25,57,46.3125,-20.80078125,-11.4375,-8.6015625,-11.6171875
1.60259622099107e+18,47.25,47.75,59.125,48,-38.07421875,-11.66796875,-9.0390625,-11.91015625
1.60259622109107e+18,48.25,49.3125,61.125,49.75,-13.828125,-12.15234375,-9.02734375,-12.0625
1.60259622119107e+18,48.875,51.125,63,51.5,-43.50390625,-12.50390625,-9.328125,-12.609375
1.60259622129107e+18,51.9375,52.8125,65.375,53.1875,-41.390625,-12.73828125,-9.57421875,-12.8828125
1.60259622139107e+18,53.375,54.625,67.5,54.9375,-16.46875,-12.9921875,-10.296875,-13.51171875
1.60259622149107e+18,55.75,56.4375,69.375,56.8125,-28.7421875,-13.3359375,-9.9921875,-13.828125
1.60259622159107e+18,55.3125,58.25,71.8125,58.75,-13.765625,-13.640625,-10.24609375,-13.80078125
1.60259622169107e+18,56.125,60.0625,74.3125,60.6875,-2.51953125,-14.1171875,-10.453125,-14.24609375
1.60259622179107e+18,57.875,61.9375,76.6875,62.875,-16.09765625,-14.40234375,-10.734375,-14.796875
1.60259622189107e+18,61.125,64.0625,79.125,64.625,-17.8203125,-14.84375,-10.984375,-15.08203125
1.60259622199107e+18,61.6875,66.125,81.875,66.8125,-24.4765625,-14.953125,-11.296875,-15.30078125
1.60259622209107e+18,65.375,68.3125,84.5625,69,-20.04296875,-15.359375,-11.4921875,-15.87890625
1.60259622219107e+18,64.75,70.3125,87.4375,71.1875,-21.4609375,-15.7890625,-11.51171875,-16.13671875
1.60259622229107e+18,67.1875,72.6875,90.375,73.3125,-19.8125,-16.109375,-11.9765625,-16.44140625
1.60259622239107e+18,68.75,75,93.25,75.75,-19.9296875,-16.4609375,-12.2734375,-16.875
1.60259622249107e+18,71.75,77.4375,96.125,77.9375,-17.78125,-16.73046875,-12.15234375,-17.1640625
1.60259622259107e+18,74.5625,79.625,99.375,80.4375,-21.6796875,-16.9453125,-12.66015625,-17.53125
1.60259622269107e+18,73.625,82.1875,102.4375,82.8125,-19.3515625,-17.33203125,-12.94140625,-17.79296875
1.60259622279107e+18,75.9375,84.625,105.5,85.375,-19.9921875,-17.8046875,-13.01171875,-18.13671875
1.60259622289107e+18,77.6875,87.125,108.625,88,-20.44140625,-18.12109375,-13.3671875,-18.6796875
1.60259622299107e+18,80.0625,89.5625,112,90.5625,-20.98046875,-18.4609375,-13.3515625,-18.80078125
1.60259622309107e+18,83.125,92.9375,115.1875,93.1875,-22.09765625,-19.109375,-13.859375,-19.296875
1.60259622319107e+18,86.625,95.5625,118.625,95.5,-22.703125,-19.125,-14.0546875,-19.72265625
1.60259622329107e+18,87.9375,97.6875,122,98.3125,-22.34375,-19.35546875,-14.51171875,-20.14453125
1.60259622339107e+18,92.5,100.25,125.8125,101.4375,-21.24609375,-19.90234375,-14.4609375,-20.51171875
1.60259622349107e+18,95.3125,103.25,129.3125,104.375,-21.96484375,-20.25390625,-14.77734375,-20.68359375
1.60259622359107e+18,99.375,106.25,133,107.3125,-23.48046875,-20.51953125,-15.11328125,-21.15234375
1.60259622369107e+18,101.4375,109.0625,136.3125,110.125,-23.5078125,-20.953125,-15.28125,-21.4375
1.60259622379107e+18,105.75,112.25,140.1875,113.125,-25.1796875,-21.37109375,-15.35546875,-21.90234375
1.60259622389107e+18,109.625,115.25,144.375,116.1875,-25.5859375,-21.62109375,-15.86328125,-22.015625
1.60259622399107e+18,80.25,118.375,148.25,119.3125,-25.0859375,-22.0546875,-15.80859375,-22.57421875
1.60259622409107e+18,80.9375,121.6875,152.375,122.5,-22.70703125,-22.4453125,-16.5234375,-22.7890625
1.60259622419107e+18,80.4375,124.875,156.4375,125.625,-22.78125,-22.578125,-16.359375,-23.44140625
1.60259622429107e+18,78.6875,128.0625,160.6875,128.875,-20.6015625,-23.0625,-16.88671875,-23.59765625
1.60259622439107e+18,81.6875,131.4375,164.875,132.1875,-21.5859375,-23.46875,-16.8671875,-23.95703125
1.60259622449107e+18,83.9375,134.75,169.0625,135.625,-22.1640625,-23.76171875,-17.39453125,-24.2265625
1.60259622459107e+18,83.8125,138.1875,173.3125,139.0625,-24.80078125,-24.1015625,-17.65625,-24.98046875
1.60259622469107e+18,87.3125,141.6875,177.75,142.375,-24.16015625,-24.4609375,-17.8203125,-25.171875
1.60259622479107e+18,90.25,145.1875,182.1875,145.9375,-24.72265625,-24.85546875,-17.97265625,-25.86328125
1.60259622489107e+18,93.8125,148.8125,186.8125,149.5,-25.44140625,-25.2421875,-18.171875,-26.078125
1.60259622499107e+18,97.875,152.4375,191.5,153.1875,-23.76171875,-25.55859375,-18.90625,-26.34765625
1.60259622509107e+18,102.875,156.0625,196.125,156.8125,-26.16015625,-26.01953125,-18.84375,-26.80859375
1.60259622519107e+18,118.3125,159.75,201,160.375,-27.47265625,-26.4296875,-19.28515625,-27.12109375
1.60259622529107e+18,119.875,163.5625,205.875,164.25,-27.07421875,-26.5234375,-19.36328125,-27.546875
1.60259622539107e+18,121.375,167.4375,210.9375,168.0625,-26.1015625,-27.23046875,-19.8125,-27.6796875
1.60259622549107e+18,126.9375,171.375,215.8125,172,-27.07421875,-27.4921875,-20.1796875,-28.73828125
1.60259622559107e+18,131.4375,175.4375,220,176.4375,-29.53515625,-27.84765625,-20.2421875,-28.62109375
1.60259622569107e+18,145.875,179.4375,226.0625,180.75,-27.44921875,-28.20703125,-20.640625,-29.25
1.60259622579107e+18,143.25,183.375,231.6875,184.8125,-31.296875,-28.46875,-20.96484375,-29.62890625
1.60259622589107e+18,147,187.8125,237.25,189.0625,-32.7109375,-28.83984375,-20.78125,-29.76953125
1.60259622599107e+18,151.4375,192.125,242.8125,193.25,-34.01171875,-29.1796875,-21.16015625,-30.375
1.60259622609107e+18,142.3125,196.25,248.4375,197.5625,-30.921875,-29.296875,-21.625,-30.84375
1.60259622619107e+18,143.625,200.625,254.1875,202.125,-29.3203125,-30.08203125,-21.63671875,-30.9375
1.60259622629107e+18,145.4375,205.3125,260.25,206.5,-28.01953125,-30.15625,-21.81640625,-31.1640625
1.60259622639107e+18,147.625,210.0625,266.25,211.125,-28.01953125,-30.85546875,-22.12890625,-31.44921875
1.60259622649107e+18,152.5,214.5625,272.375,215.8125,-26.12890625,-31.28515625,-22.91015625,-32.33984375
1.60259622659107e+18,158.5,219.25,278.625,220.3125,-28.96484375,-31.6875,-22.3828125,-32.296875
1.60259622669107e+18,164.125,224,285.0625,225.0625,-31.140625,-31.9921875,-23.13671875,-32.75
1.60259622679107e+18,175.3125,228.875,291.6875,229.875,-30.0546875,-32.07421875,-23.34765625,-33.08203125
1.60259622689107e+18,181.1875,233.6875,298.125,234.75,-33.4765625,-32.49609375,-23.48046875,-33.26953125
1.60259622699107e+18,183.5625,238.8125,304.75,239.625,-32.1171875,-32.94140625,-23.80859375,-33.85546875
1.60259622709107e+18,187.6875,243.6875,311.8125,244.8125,-27.515625,-33.375,-23.875,-34.39453125
1.60259622719107e+18,192.6875,248.75,318.4375,249.75,-31.9921875,-33.48828125,-24.47265625,-34.66796875
1.60259622729107e+18,195.125,253.875,325.3125,254.9375,-31.296875,-33.66015625,-24.421875,-35.3984375
1.60259622739107e+18,200.4375,258.75,332.25,260.0625,-34.5,-34.07421875,-24.78125,-35.3671875
1.60259622749107e+18,263.0625,264.125,339.0625,265.1875,-34.80859375,-34.83203125,-25.37109375,-35.3671875
1.60259622759107e+18,267.9375,269.5,345.875,270.25,-35.3984375,-34.83203125,-24.96875,-35.81640625
1.60259622769107e+18,273.4375,274.625,353.125,275.8125,-35.77734375,-35.4140625,-25.05078125,-36.49609375
1.60259622779107e+18,278.4375,280.0625,360,281.375,-36.34375,-36.03125,-25.64453125,-36.6484375
1.60259622789107e+18,243.25,285.3125,367.3125,286.75,-38.23828125,-36,-26.2421875,-36.8515625
1.60259622799107e+18,231.1875,289.4375,374.75,292,-36.72265625,-36.515625,-26.42578125,-37.71484375
1.60259622809107e+18,230.875,296.375,382,297.625,-34.26171875,-36.9453125,-26.53515625,-37.94140625
1.60259622819107e+18,233.625,302,389.3125,303.1875,-36.47265625,-36.91015625,-26.57421875,-38.12890625
1.60259622829107e+18,236.25,307.4375,396.875,308.9375,-37.66796875,-37.796875,-27.3125,-38.9140625
1.60259622839107e+18,261.5,313.1875,404.1875,314.4375,-36.875,-37.90625,-27.50390625,-39.04296875
1.60259622849107e+18,265.375,318.6875,411.8125,320.125,-39.18359375,-38.46875,-28.1640625,-39.18359375
1.60259622859107e+18,258,324.375,419.375,325.9375,-38.8046875,-38.96875,-27.97265625,-39.625
1.60259622869107e+18,272,330.25,427.0625,331.5625,-38.9921875,-39.109375,-28.3359375,-40.31640625
1.60259622879107e+18,273.5,336.125,434.6875,337.625,-40.37890625,-39.55859375,-28.61328125,-40.86328125
1.60259622889107e+18,278.25,342.125,442.375,343.5625,-37.3515625,-40.09375,-28.96484375,-40.9609375
1.60259622899107e+18,285.5,348,450.1875,349.4375,-39.55859375,-40.6015625,-29.0625,-41.265625
1.60259622909107e+18,289.25,354.0625,458.125,355.5,-41.19921875,-40.6484375,-29.55859375,-42.01953125
1.60259622919107e+18,357,360,466,361.625,-42.2109375,-41.07421875,-30.453125,-42.625
1.60259622929107e+18,362.9375,366.25,474.0625,367.6875,-42.1484375,-41.40625,-29.9765625,-42.71484375
1.60259622939107e+18,368.875,372.5,481.6875,373.8125,-42.2734375,-41.453125,-30.57421875,-42.77734375
1.60259622949107e+18,375,378.625,490.5,380.1875,-42.640625,-42.1640625,-30.4765625,-43.34375
1.60259622959107e+18,381.0625,385,498.8125,386.3125,-43,-42.640625,-31.109375,-43.53515625
1.60259622969107e+18,387.375,391.3125,506.8125,392.625,-43.515625,-42.96484375,-32.27734375,-44.03125
1.60259622979107e+18,393.5625,397.875,515.125,398.4375,-43.34375,-42.96484375,-31.42578125,-44.29296875
1.60259622989107e+18,400.0625,404.1875,523.625,405.25,-44.1015625,-43.609375,-31.8515625,-44.48046875
1.60259622999107e+18,406.5625,410.9375,532.125,411.625,-44.35546875,-43.78515625,-32.5625,-44.859375
1.60259623009107e+18,413.1875,417.375,540.75,418.1875,-44.578125,-44.60546875,-32.609375,-44.7265625
1.60259623019107e+18,419.8125,424.125,549.625,424.6875,-44.38671875,-44.48046875,-33.12890625,-45.046875
1.60259623029107e+18,426.375,430.875,558.6875,431.4375,-44.859375,-44.73828125,-33.40234375,-45.22265625
1.60259623039107e+18,433.0625,437.6875,567.5625,436.75,-44.921875,-44.48046875,-33.50390625,-45.37890625
1.60259623049107e+18,440,444.625,576.875,444.8125,-45.19140625,-44.859375,-34.2421875,-45.51953125
1.60259623059107e+18,447,451.625,586.1875,451.4375,-45.125,-45.046875,-34.26171875,-45.33203125
1.60259623069107e+18,453.9375,457.9375,595.3125,458.8125,-45.46484375,-45.36328125,-34.40625,-45.23828125
1.60259623079107e+18,461.1875,465.75,605,461.9375,-45.42578125,-45.23828125,-35.01953125,-45.50390625
1.60259623089107e+18,468.1875,472.875,614.625,472.5,-45.4765625,-45.1015625,-35.2109375,-45.42578125
1.60259623099107e+18,475.375,480.125,624.25,479.8125,-45.42578125,-45.30078125,-36.15625,28.8359375
1.60259623109107e+18,482.4375,487.375,634.1875,486.875,-45.42578125,-45.51953125,-35.58984375,28.7421875
1.60259623119107e+18,489.9375,494.4375,643.875,493.9375,-45.61328125,-45.42578125,-36.34375,27.0390625
1.60259623129107e+18,497.25,502.1875,654,501.5,0,-45.42578125,-37.0390625,26.09375
1.60259623139107e+18,504.5,509.75,664,508.8125,0,-45.61328125,-36.76171875,27.2265625
1.60259623149107e+18,512.1875,517.25,674.1875,516.3125,0,27.51171875,-37.51171875,26.8515625
1.60259623159107e+18,519.625,524.875,684.5,524.1875,0,27.2265625,-37.78125,28.5546875
1.60259623169107e+18,527.25,532.625,695,531.5,0,28.7421875,-38.046875,28.30078125
1.60259623179107e+18,534.9375,540.5,705.5,539.375,0,28.8359375,-38.109375,26.51953125
1.60259623189107e+18,542.5625,548.4375,716.0625,547.1875,28.85546875,26.28515625,-38.8046875,25.71484375
1.60259623199107e+18,550.625,556.1875,726.5625,554.8125,0,25.90625,-39.01953125,27.2265625
1.60259623209107e+18,558.25,564.0625,737.6875,562.6875,28.5546875,28.17578125,-39.05859375,25.71484375
1.60259623219107e+18,565.875,572.375,748.4375,570.6875,0,27.2265625,-38.9921875,25.80859375
1.60259623229107e+18,574.125,580.3125,759.3125,578.6875,0,26.9453125,-40.5078125,26.28515625
1.60259623239107e+18,582.3125,588.5,770.5625,585.5,0,27.921875,-40.5703125,27.41796875
